security_id,rating_date,rating_type,total_vendors,score_min,score_max,score_diff,is_outlier,precision,outlier_pct
TXU882Z,2024-01-12,Long Term,2,1.0,1.0,0,0,1.0,0
TXU882Z,2024-01-13,Short Term,1,1.0,1.0,0,0,1.0,0
TXU882Z,2024-01-14,Long Term,1,1.0,1.0,0,0,1.0,0
TXU882Z,2024-01-27,Long Term,1,6.0,6.0,0,0,1.0,0
TXU882Z,2024-01-30,Short Term,1,2.0,2.0,0,0,1.0,0
TXU882Z,2024-01-31,Short Term,1,6.0,6.0,0,0,1.0,0
TXU882Z,2024-02-11,Long Term,1,3.0,3.0,0,0,1.0,0
TXU882Z,2024-02-12,Short Term,1,6.0,6.0,0,0,1.0,0
TXU882Z,2024-02-21,Long Term,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-02-23,Long Term,1,2.0,2.0,0,0,1.0,0
TXU882Z,2024-02-27,Long Term,1,4.0,4.0,0,0,1.0,0
TXU882Z,2024-02-28,Short Term,1,8.0,8.0,0,0,1.0,0
TXU882Z,2024-03-14,Short Term,1,1.0,1.0,0,0,1.0,0
TXU882Z,2024-03-20,Long Term,1,6.0,6.0,0,0,1.0,0
TXU882Z,2024-03-21,Long Term,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-03-24,Long Term,1,4.0,4.0,0,0,1.0,0
TXU882Z,2024-03-31,Long Term,1,3.0,3.0,0,0,1.0,0
TXU882Z,2024-04-21,Long Term,1,6.0,6.0,0,0,1.0,0
TXU882Z,2024-05-02,Short Term,1,4.0,4.0,0,0,1.0,0
TXU882Z,2024-05-05,Short Term,1,8.0,8.0,0,0,1.0,0
TXU882Z,2024-05-15,Short Term,1,6.0,6.0,0,0,1.0,0
TXU882Z,2024-05-17,Short Term,1,2.0,2.0,0,0,1.0,0
TXU882Z,2024-05-22,Long Term,1,6.0,6.0,0,0,1.0,0
TXU882Z,2024-05-27,Short Term,1,3.0,3.0,0,0,1.0,0
TXU882Z,2024-06-02,Issuer Rating,1,1.0,1.0,0,0,1.0,0
TXU882Z,2024-06-03,Short Term,1,2.0,2.0,0,0,1.0,0
TXU882Z,2024-06-04,Long Term,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-06-09,Short Term,2,4.0,8.0,4,1,1.0,1
TXU882Z,2024-06-10,Long Term,1,6.0,6.0,0,0,1.0,0
TXU882Z,2024-06-18,Corporate Rating,1,2.0,2.0,0,0,1.0,0
TXU882Z,2024-06-20,Long Term,1,3.0,3.0,0,0,1.0,0
TXU882Z,2024-06-22,Corporate Rating,1,6.0,6.0,0,0,1.0,0
TXU882Z,2024-06-22,Short Term,1,6.0,6.0,0,0,1.0,0
TXU882Z,2024-06-23,Long Term,1,2.0,2.0,0,0,1.0,0
TXU882Z,2024-06-28,Long Term,1,3.0,3.0,0,0,1.0,0
TXU882Z,2024-06-28,Short Term,1,4.0,4.0,0,0,1.0,0
TXU882Z,2024-07-01,Long Term,1,2.0,2.0,0,0,1.0,0
TXU882Z,2024-07-04,Long Term,1,8.0,8.0,0,0,1.0,0
TXU882Z,2024-07-04,Short Term,1,6.0,6.0,0,0,1.0,0
TXU882Z,2024-07-06,Short Term,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-07-08,Corporate Rating,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-07-08,Short Term,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-07-14,Corporate Rating,1,1.0,1.0,0,0,1.0,0
TXU882Z,2024-07-15,Issuer Rating,1,0.0,0.0,0,0,1.0,0
TXU882Z,2024-07-18,Corporate Rating,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-07-18,Issuer Rating,1,4.0,4.0,0,0,1.0,0
TXU882Z,2024-07-21,Long Term,1,2.0,2.0,0,0,1.0,0
TXU882Z,2024-07-22,Corporate Rating,1,4.0,4.0,0,0,1.0,0
TXU882Z,2024-07-23,Short Term,1,1.0,1.0,0,0,1.0,0
TXU882Z,2024-07-25,Short Term,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-07-26,Long Term,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-07-27,Long Term,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-07-30,Short Term,1,3.0,3.0,0,0,1.0,0
TXU882Z,2024-07-31,Corporate Rating,1,2.0,2.0,0,0,1.0,0
TXU882Z,2024-08-04,Long Term,1,4.0,4.0,0,0,1.0,0
TXU882Z,2024-08-10,Corporate Rating,1,2.0,2.0,0,0,1.0,0
TXU882Z,2024-08-12,Short Term,1,4.0,4.0,0,0,1.0,0
TXU882Z,2024-08-13,Corporate Rating,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-08-13,Long Term,1,2.0,2.0,0,0,1.0,0
TXU882Z,2024-08-17,Corporate Rating,1,6.0,6.0,0,0,1.0,0
TXU882Z,2024-08-20,Long Term,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-08-26,Long Term,1,2.0,2.0,0,0,1.0,0
TXU882Z,2024-08-28,Long Term,1,3.0,3.0,0,0,1.0,0
TXU882Z,2024-09-01,Long Term,1,2.0,2.0,0,0,1.0,0
TXU882Z,2024-09-06,Issuer Rating,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-09-07,Issuer Rating,1,4.0,4.0,0,0,1.0,0
TXU882Z,2024-09-12,Issuer Rating,2,3.0,3.0,0,0,1.0,0
TXU882Z,2024-09-12,Long Term,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-09-15,Issuer Rating,1,8.0,8.0,0,0,1.0,0
TXU882Z,2024-09-15,Long Term,1,1.0,1.0,0,0,1.0,0
TXU882Z,2024-09-16,Short Term,1,4.0,4.0,0,0,1.0,0
TXU882Z,2024-09-18,Issuer Rating,1,2.0,2.0,0,0,1.0,0
TXU882Z,2024-09-18,Short Term,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-09-25,Short Term,1,3.0,3.0,0,0,1.0,0
TXU882Z,2024-09-27,Short Term,1,4.0,4.0,0,0,1.0,0
TXU882Z,2024-09-29,Short Term,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-10-01,Long Term,1,2.0,2.0,0,0,1.0,0
TXU882Z,2024-10-02,Long Term,1,6.0,6.0,0,0,1.0,0
TXU882Z,2024-10-03,Issuer Rating,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-10-06,Long Term,1,0.0,0.0,0,0,1.0,0
TXU882Z,2024-10-07,Short Term,1,1.0,1.0,0,0,1.0,0
TXU882Z,2024-10-08,Issuer Rating,2,1.0,6.0,5,1,1.0,1
TXU882Z,2024-10-13,Short Term,1,2.0,2.0,0,0,1.0,0
TXU882Z,2024-10-19,Issuer Rating,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-10-23,Issuer Rating,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-10-23,Short Term,1,1.0,1.0,0,0,1.0,0
TXU882Z,2024-10-25,Short Term,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-10-27,Long Term,1,1.0,1.0,0,0,1.0,0
TXU882Z,2024-10-29,Short Term,1,1.0,1.0,0,0,1.0,0
TXU882Z,2024-11-01,Long Term,1,8.0,8.0,0,0,1.0,0
TXU882Z,2024-11-02,Short Term,1,2.0,2.0,0,0,1.0,0
TXU882Z,2024-11-03,Long Term,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-11-05,Long Term,1,4.0,4.0,0,0,1.0,0
TXU882Z,2024-11-09,Long Term,1,2.0,2.0,0,0,1.0,0
TXU882Z,2024-11-12,Long Term,1,2.0,2.0,0,0,1.0,0
TXU882Z,2024-11-23,Short Term,1,0.0,0.0,0,0,1.0,0
TXU882Z,2024-11-24,Corporate Rating,1,1.0,1.0,0,0,1.0,0
TXU882Z,2024-11-27,Short Term,1,1.0,1.0,0,0,1.0,0
TXU882Z,2024-11-29,Short Term,1,3.0,3.0,0,0,1.0,0
TXU882Z,2024-12-03,Short Term,2,5.0,9.0,4,1,1.0,1
TXU882Z,2024-12-05,Long Term,1,1.0,1.0,0,0,1.0,0
TXU882Z,2024-12-14,Short Term,1,7.0,7.0,0,0,1.0,0
TXU882Z,2024-12-19,Long Term,1,8.0,8.0,0,0,1.0,0
TXU882Z,2024-12-24,Short Term,1,5.0,5.0,0,0,1.0,0
TXU882Z,2024-12-25,Short Term,1,1.0,1.0,0,0,1.0,0
TXU882Z,2025-01-10,Short Term,1,5.0,5.0,0,0,1.0,0
TXU882Z,2025-01-14,Long Term,1,8.0,8.0,0,0,1.0,0
TXU882Z,2025-01-14,Short Term,1,6.0,6.0,0,0,1.0,0
TXU882Z,2025-01-18,Issuer Rating,1,6.0,6.0,0,0,1.0,0
TXU882Z,2025-01-20,Long Term,1,2.0,2.0,0,0,1.0,0
TXU882Z,2025-01-20,Short Term,1,3.0,3.0,0,0,1.0,0
TXU882Z,2025-02-05,Issuer Rating,1,8.0,8.0,0,0,1.0,0
TXU882Z,2025-02-08,Issuer Rating,1,6.0,6.0,0,0,1.0,0
TXU882Z,2025-02-09,Corporate Rating,1,9.0,9.0,0,0,1.0,0
TXU882Z,2025-02-16,Corporate Rating,1,6.0,6.0,0,0,1.0,0
TXU882Z,2025-02-20,Long Term,1,5.0,5.0,0,0,1.0,0
TXU882Z,2025-02-25,Long Term,1,2.0,2.0,0,0,1.0,0
TXU882Z,2025-02-28,Long Term,1,6.0,6.0,0,0,1.0,0
TXU882Z,2025-03-12,Issuer Rating,1,3.0,3.0,0,0,1.0,0
TXU882Z,2025-03-24,Long Term,1,2.0,2.0,0,0,1.0,0
TXU882Z,2025-04-04,Long Term,1,7.0,7.0,0,0,1.0,0
TXU882Z,2025-04-11,Short Term,1,2.0,2.0,0,0,1.0,0
TXU882Z,2025-04-21,Short Term,1,6.0,6.0,0,0,1.0,0
TXU882Z,2025-04-22,Short Term,1,6.0,6.0,0,0,1.0,0
TXU882Z,2025-04-29,Long Term,1,1.0,1.0,0,0,1.0,0
TXU882Z,2025-04-30,Short Term,1,5.0,5.0,0,0,1.0,0
TXU882Z,2025-05-12,Long Term,1,1.0,1.0,0,0,1.0,0
TXU882Z,2025-05-20,Short Term,1,5.0,5.0,0,0,1.0,0
TXU882Z,2025-05-31,Issuer Rating,1,4.0,4.0,0,0,1.0,0
UKS623JA,2024-01-16,Long Term,1,6.0,6.0,0,0,1.0,0
UKS623JA,2024-01-23,Short Term,1,9.0,9.0,0,0,1.0,0
UKS623JA,2024-02-14,Short Term,1,1.0,1.0,0,0,1.0,0
UKS623JA,2024-03-02,Long Term,1,6.0,6.0,0,0,1.0,0
UKS623JA,2024-03-10,Short Term,1,8.0,8.0,0,0,1.0,0
UKS623JA,2024-03-11,Long Term,1,4.0,4.0,0,0,1.0,0
UKS623JA,2024-03-13,Long Term,1,6.0,6.0,0,0,1.0,0
UKS623JA,2024-03-22,Long Term,1,2.0,2.0,0,0,1.0,0
UKS623JA,2024-03-28,Short Term,1,5.0,5.0,0,0,1.0,0
UKS623JA,2024-03-30,Long Term,1,6.0,6.0,0,0,1.0,0
UKS623JA,2024-03-31,Short Term,1,2.0,2.0,0,0,1.0,0
UKS623JA,2024-04-02,Long Term,1,2.0,2.0,0,0,1.0,0
UKS623JA,2024-04-13,Short Term,1,6.0,6.0,0,0,1.0,0
UKS623JA,2024-04-17,Short Term,1,2.0,2.0,0,0,1.0,0
UKS623JA,2024-04-28,Short Term,1,9.0,9.0,0,0,1.0,0
UKS623JA,2024-05-06,Short Term,1,5.0,5.0,0,0,1.0,0
UKS623JA,2024-06-01,Long Term,2,2.0,6.0,4,1,1.0,1
UKS623JA,2024-06-06,Long Term,1,5.0,5.0,0,0,1.0,0
UKS623JA,2024-06-15,Long Term,1,6.0,6.0,0,0,1.0,0
UKS623JA,2024-06-15,Short Term,1,4.0,4.0,0,0,1.0,0
UKS623JA,2024-06-17,Short Term,1,2.0,2.0,0,0,1.0,0
UKS623JA,2024-06-19,Long Term,1,5.0,5.0,0,0,1.0,0
UKS623JA,2024-06-28,Short Term,1,8.0,8.0,0,0,1.0,0
UKS623JA,2024-07-03,Short Term,1,7.0,7.0,0,0,1.0,0
UKS623JA,2024-07-07,Short Term,1,1.0,1.0,0,0,1.0,0
UKS623JA,2024-07-08,Short Term,1,6.0,6.0,0,0,1.0,0
UKS623JA,2024-07-14,Short Term,1,5.0,5.0,0,0,1.0,0
UKS623JA,2024-07-17,Short Term,1,5.0,5.0,0,0,1.0,0
UKS623JA,2024-08-12,Long Term,1,2.0,2.0,0,0,1.0,0
UKS623JA,2024-08-24,Short Term,1,2.0,2.0,0,0,1.0,0
UKS623JA,2024-09-02,Short Term,1,2.0,2.0,0,0,1.0,0
UKS623JA,2024-09-03,Long Term,1,2.0,2.0,0,0,1.0,0
UKS623JA,2024-09-06,Long Term,1,5.0,5.0,0,0,1.0,0
UKS623JA,2024-09-12,Long Term,1,3.0,3.0,0,0,1.0,0
UKS623JA,2024-09-12,Short Term,1,3.0,3.0,0,0,1.0,0
UKS623JA,2024-09-13,Long Term,1,3.0,3.0,0,0,1.0,0
UKS623JA,2024-09-29,Short Term,1,6.0,6.0,0,0,1.0,0
UKS623JA,2024-10-11,Long Term,1,1.0,1.0,0,0,1.0,0
UKS623JA,2024-10-13,Short Term,1,5.0,5.0,0,0,1.0,0
UKS623JA,2024-10-18,Long Term,1,5.0,5.0,0,0,1.0,0
UKS623JA,2024-10-25,Long Term,2,0.0,5.0,5,1,1.0,1
UKS623JA,2024-11-02,Long Term,1,1.0,1.0,0,0,1.0,0
UKS623JA,2024-11-04,Long Term,1,1.0,1.0,0,0,1.0,0
UKS623JA,2024-11-07,Short Term,1,8.0,8.0,0,0,1.0,0
UKS623JA,2024-11-12,Long Term,1,5.0,5.0,0,0,1.0,0
UKS623JA,2024-11-26,Long Term,1,1.0,1.0,0,0,1.0,0
UKS623JA,2024-11-26,Short Term,1,5.0,5.0,0,0,1.0,0
UKS623JA,2024-11-28,Long Term,1,4.0,4.0,0,0,1.0,0
UKS623JA,2024-11-28,Short Term,1,4.0,4.0,0,0,1.0,0
UKS623JA,2024-12-01,Long Term,1,2.0,2.0,0,0,1.0,0
UKS623JA,2024-12-02,Long Term,1,2.0,2.0,0,0,1.0,0
UKS623JA,2024-12-17,Short Term,1,3.0,3.0,0,0,1.0,0
UKS623JA,2024-12-22,Long Term,1,2.0,2.0,0,0,1.0,0
UKS623JA,2024-12-23,Short Term,1,6.0,6.0,0,0,1.0,0
UKS623JA,2024-12-28,Long Term,1,1.0,1.0,0,0,1.0,0
ZXC678V,2024-06-16,Short Term,1,5.0,5.0,0,0,1.0,0
ZXC678V,2024-06-18,Issuer Rating,1,6.0,6.0,0,0,1.0,0
ZXC678V,2024-06-19,Long Term,1,8.0,8.0,0,0,1.0,0
ZXC678V,2024-06-20,Short Term,1,0.0,0.0,0,0,1.0,0
ZXC678V,2024-07-06,Issuer Rating,1,2.0,2.0,0,0,1.0,0
ZXC678V,2024-07-12,Corporate Rating,1,5.0,5.0,0,0,1.0,0
ZXC678V,2024-07-20,Issuer Rating,1,2.0,2.0,0,0,1.0,0
ZXC678V,2024-07-25,Long Term,1,7.0,7.0,0,0,1.0,0
ZXC678V,2024-07-27,Long Term,1,6.0,6.0,0,0,1.0,0
ZXC678V,2024-08-04,Issuer Rating,1,9.0,9.0,0,0,1.0,0
ZXC678V,2024-08-06,Corporate Rating,1,9.0,9.0,0,0,1.0,0
ZXC678V,2024-08-12,Short Term,1,1.0,1.0,0,0,1.0,0
ZXC678V,2024-08-19,Long Term,1,6.0,6.0,0,0,1.0,0
ZXC678V,2024-08-22,Short Term,1,4.0,4.0,0,0,1.0,0
ZXC678V,2024-08-27,Long Term,1,6.0,6.0,0,0,1.0,0
ZXC678V,2024-08-28,Short Term,1,2.0,2.0,0,0,1.0,0
ZXC678V,2024-09-04,Issuer Rating,1,6.0,6.0,0,0,1.0,0
ZXC678V,2024-09-05,Corporate Rating,1,0.0,0.0,0,0,1.0,0
ZXC678V,2024-09-12,Long Term,1,6.0,6.0,0,0,1.0,0
ZXC678V,2024-09-23,Issuer Rating,1,5.0,5.0,0,0,1.0,0
ZXC678V,2024-09-27,Long Term,1,2.0,2.0,0,0,1.0,0
ZXC678V,2024-09-29,Issuer Rating,1,6.0,6.0,0,0,1.0,0
ZXC678V,2024-10-06,Corporate Rating,1,4.0,4.0,0,0,1.0,0
ZXC678V,2024-10-08,Corporate Rating,1,6.0,6.0,0,0,1.0,0
ZXC678V,2024-10-09,Issuer Rating,1,3.0,3.0,0,0,1.0,0
ZXC678V,2024-10-20,Corporate Rating,1,6.0,6.0,0,0,1.0,0
ZXC678V,2024-10-24,Issuer Rating,1,6.0,6.0,0,0,1.0,0
ZXC678V,2024-11-12,Issuer Rating,1,3.0,3.0,0,0,1.0,0
ZXC678V,2024-11-23,Long Term,1,1.0,1.0,0,0,1.0,0
ZXC678V,2024-11-25,Short Term,1,1.0,1.0,0,0,1.0,0
ZXC678V,2024-11-29,Corporate Rating,1,5.0,5.0,0,0,1.0,0
ZXC678V,2024-11-29,Long Term,1,1.0,1.0,0,0,1.0,0
ZXC678V,2024-12-02,Corporate Rating,1,2.0,2.0,0,0,1.0,0
ZXC678V,2024-12-02,Long Term,1,3.0,3.0,0,0,1.0,0
ZXC678V,2024-12-06,Issuer Rating,1,2.0,2.0,0,0,1.0,0
ZXC678V,2024-12-08,Short Term,1,6.0,6.0,0,0,1.0,0
ZXC678V,2024-12-12,Corporate Rating,1,2.0,2.0,0,0,1.0,0
ZXC678V,2024-12-16,Issuer Rating,1,1.0,1.0,0,0,1.0,0
ZXC678V,2024-12-22,Corporate Rating,1,4.0,4.0,0,0,1.0,0
ZXC678V,2024-12-22,Issuer Rating,1,5.0,5.0,0,0,1.0,0
ZXC678V,2024-12-25,Corporate Rating,1,3.0,3.0,0,0,1.0,0
ZXC678V,2024-12-29,Long Term,1,0.0,0.0,0,0,1.0,0
ZXC678V,2024-12-30,Short Term,1,2.0,2.0,0,0,1.0,0
ZXC678V,2025-01-03,Corporate Rating,1,8.0,8.0,0,0,1.0,0
ZXC678V,2025-01-09,Issuer Rating,1,2.0,2.0,0,0,1.0,0
ZXC678V,2025-01-15,Issuer Rating,1,2.0,2.0,0,0,1.0,0
ZXC678V,2025-01-21,Short Term,1,1.0,1.0,0,0,1.0,0
ZXC678V,2025-01-28,Short Term,1,4.0,4.0,0,0,1.0,0
ZXC678V,2025-02-02,Long Term,1,3.0,3.0,0,0,1.0,0
ZXC678V,2025-02-07,Short Term,1,1.0,1.0,0,0,1.0,0
ZXC678V,2025-02-09,Corporate Rating,1,2.0,2.0,0,0,1.0,0
ZXC678V,2025-02-10,Issuer Rating,1,5.0,5.0,0,0,1.0,0
ZXC678V,2025-02-12,Issuer Rating,1,6.0,6.0,0,0,1.0,0
ZXC678V,2025-02-17,Short Term,1,2.0,2.0,0,0,1.0,0
ZXC678V,2025-04-02,Long Term,1,2.0,2.0,0,0,1.0,0
ZXC678V,2025-04-08,Issuer Rating,1,3.0,3.0,0,0,1.0,0
ZXC678V,2025-04-15,Long Term,1,4.0,4.0,0,0,1.0,0
ZXC678V,2025-04-16,Issuer Rating,1,2.0,2.0,0,0,1.0,0
ZXC678V,2025-04-18,Long Term,1,0.0,0.0,0,0,1.0,0
ZXC678V,2025-04-20,Corporate Rating,1,2.0,2.0,0,0,1.0,0
ZXC678V,2025-04-22,Long Term,1,3.0,3.0,0,0,1.0,0
ZXC678V,2025-05-19,Long Term,1,4.0,4.0,0,0,1.0,0
ZXC678V,2025-05-20,Issuer Rating,1,5.0,5.0,0,0,1.0,0
ZXC678V,2025-05-30,Long Term,1,6.0,6.0,0,0,1.0,0
