security_id,security_name,sector,country,vendor,rating_type,rating_date,rating_code,vendor_code,vendor_id,source_feed_id
SEC_1029,Security_29,Automobile,Japan,DBRS,Long Term,2022-06-01,AA+,DBR924,2,FEED_5817
SEC_1029,Security_29,Automobile,Japan,DBRS,Long Term,2021-08-14,BBB,DBR978,2,FEED_6041
SEC_1029,Security_29,Automobile,Japan,S&P,Issuer Rating,2021-01-01,BB-,S&P428,8,FEED_7182
SEC_1029,Security_29,Automobile,Japan,S&P,Issuer Rating,2021-07-22,BB-,S&P214,8,FEED_9026
SEC_1029,Security_29,Automobile,Japan,S&P,Issuer Rating,2022-01-18,BBB,S&P375,8,FEED_4244
SEC_1029,Security_29,Automobile,Japan,S&P,Issuer Rating,2023-01-06,BBB+,S&P587,8,FEED_2040
SEC_1029,Security_29,Automobile,Japan,S&P,Issuer Rating,2024-03-14,AA-,S&P380,8,FEED_3273
SEC_1029,Security_29,Automobile,Japan,S&P,Issuer Rating,2021-06-10,A,S&P374,8,FEED_4629
SEC_1029,Security_29,Automobile,Japan,S&P,Issuer Rating,2023-12-05,BBB+,S&P872,8,FEED_3114
SEC_1029,Security_29,Automobile,Japan,S&P,Issuer Rating,2022-10-21,AA-,S&P942,8,FEED_8364
SEC_1029,Security_29,Automobile,Japan,S&P,Issuer Rating,2022-02-05,BB+,S&P818,8,FEED_2677
SEC_1029,Security_29,Automobile,Japan,Kroll,Issuer Rating,2021-01-01,BBB-,KRO995,5,FEED_4094
SEC_1029,Security_29,Automobile,Japan,Kroll,Issuer Rating,2021-03-24,BB,KRO427,5,FEED_6873
SEC_1029,Security_29,Automobile,Japan,Kroll,Issuer Rating,2021-06-14,BBB-,KRO310,5,FEED_3284
SEC_1029,Security_29,Automobile,Japan,Kroll,Issuer Rating,2021-08-14,BB-,KRO826,5,FEED_6052
SEC_1029,Security_29,Automobile,Japan,Kroll,Issuer Rating,2023-02-16,A,KRO651,5,FEED_8062
SEC_1029,Security_29,Automobile,Japan,Kroll,Issuer Rating,2024-12-06,CC,KRO125,5,FEED_2589
SEC_1029,Security_29,Automobile,Japan,Kroll,Issuer Rating,2023-09-30,AA,KRO126,5,FEED_3520
SEC_1029,Security_29,Automobile,Japan,Kroll,Issuer Rating,2023-09-08,A,KRO801,5,FEED_5648
SEC_1029,Security_29,Automobile,Japan,Kroll,Issuer Rating,2022-01-04,BB,KRO182,5,FEED_6729
SEC_1030,Security_30,Automobile,India,Kroll,Bond Rating,2021-01-01,CCC,KRO995,5,FEED_1694
SEC_1030,Security_30,Automobile,India,Kroll,Bond Rating,2021-07-24,CC,KRO781,5,FEED_8807
SEC_1030,Security_30,Automobile,India,Kroll,Bond Rating,2021-09-24,BB,KRO512,5,FEED_4683
SEC_1030,Security_30,Automobile,India,Kroll,Bond Rating,2022-09-23,BBB-,KRO266,5,FEED_7704
SEC_1030,Security_30,Automobile,India,Kroll,Bond Rating,2023-05-15,B,KRO799,5,FEED_8368
SEC_1030,Security_30,Automobile,India,Kroll,Bond Rating,2024-06-09,BBB,KRO268,5,FEED_2971
SEC_1030,Security_30,Automobile,India,Kroll,Bond Rating,2024-02-21,A+,KRO900,5,FEED_9055
SEC_1030,Security_30,Automobile,India,Kroll,Bond Rating,2024-02-16,A-,KRO328,5,FEED_5218
SEC_1030,Security_30,Automobile,India,CARE,Issuer Rating,2021-01-01,A-,CAR708,1,FEED_2868
SEC_1030,Security_30,Automobile,India,CARE,Issuer Rating,2021-10-01,BB,CAR466,1,FEED_2671
SEC_1030,Security_30,Automobile,India,CARE,Issuer Rating,2021-04-01,CCC,CAR627,1,FEED_2728
SEC_1030,Security_30,Automobile,India,CARE,Issuer Rating,2021-08-05,AA-,CAR890,1,FEED_8632
SEC_1030,Security_30,Automobile,India,CARE,Issuer Rating,2022-10-19,AA-,CAR746,1,FEED_7403
SEC_1030,Security_30,Automobile,India,CARE,Issuer Rating,2022-12-02,D,CAR637,1,FEED_7092
SEC_1030,Security_30,Automobile,India,CARE,Issuer Rating,2024-02-09,BB+,CAR963,1,FEED_3142
SEC_1030,Security_30,Automobile,India,S&P,Issuer Rating,2021-01-01,BBB+,S&P623,8,FEED_7184
SEC_1030,Security_30,Automobile,India,S&P,Issuer Rating,2021-03-16,AA-,S&P171,8,FEED_7010
SEC_1030,Security_30,Automobile,India,S&P,Issuer Rating,2021-09-24,AA,S&P744,8,FEED_1253
SEC_1030,Security_30,Automobile,India,S&P,Issuer Rating,2022-07-13,AA+,S&P205,8,FEED_5102
SEC_1030,Security_30,Automobile,India,S&P,Issuer Rating,2023-10-18,BB-,S&P831,8,FEED_4542
SEC_1030,Security_30,Automobile,India,S&P,Issuer Rating,2022-06-25,BB,S&P984,8,FEED_3775
SEC_1030,Security_30,Automobile,India,S&P,Issuer Rating,2025-01-22,AA-,S&P788,8,FEED_8678
SEC_1030,Security_30,Automobile,India,S&P,Issuer Rating,2023-04-14,BBB+,S&P381,8,FEED_7212
SEC_1030,Security_30,Automobile,India,S&P,Issuer Rating,2024-03-30,A+,S&P232,8,FEED_5637
SEC_1030,Security_30,Automobile,India,S&P,Issuer Rating,2024-01-31,C,S&P633,8,FEED_7034
SEC_1030,Security_30,Automobile,India,S&P,Issuer Rating,2025-09-17,BBB,S&P368,8,FEED_9457
SEC_1030,Security_30,Automobile,India,DBRS,Issuer Rating,2021-01-01,BBB-,DBR511,2,FEED_7476
SEC_1030,Security_30,Automobile,India,DBRS,Issuer Rating,2021-02-25,BBB-,DBR772,2,FEED_4148
SEC_1030,Security_30,Automobile,India,DBRS,Issuer Rating,2022-08-16,BB-,DBR718,2,FEED_4359
SEC_1030,Security_30,Automobile,India,DBRS,Issuer Rating,2022-09-23,BBB+,DBR890,2,FEED_2004
SEC_1030,Security_30,Automobile,India,DBRS,Issuer Rating,2022-01-24,B,DBR964,2,FEED_5717
SEC_1030,Security_30,Automobile,India,DBRS,Issuer Rating,2022-01-26,B,DBR846,2,FEED_4271
SEC_1030,Security_30,Automobile,India,DBRS,Issuer Rating,2022-05-02,A,DBR117,2,FEED_1209
SEC_1030,Security_30,Automobile,India,DBRS,Issuer Rating,2025-09-12,B,DBR853,2,FEED_6539
SEC_1030,Security_30,Automobile,India,DBRS,Issuer Rating,2025-02-13,BBB,DBR216,2,FEED_1153
SEC_1030,Security_30,Automobile,India,Moody's,Bond Rating,2021-01-01,C,MOO897,6,FEED_4593
SEC_1030,Security_30,Automobile,India,Moody's,Bond Rating,2021-02-04,BBB,MOO893,6,FEED_9606
SEC_1030,Security_30,Automobile,India,Moody's,Bond Rating,2022-07-09,AAA,MOO243,6,FEED_2284
SEC_1030,Security_30,Automobile,India,Moody's,Bond Rating,2023-02-05,B,MOO816,6,FEED_4148
SEC_1030,Security_30,Automobile,India,Moody's,Bond Rating,2023-10-10,B+,MOO650,6,FEED_1768
SEC_1030,Security_30,Automobile,India,Moody's,Bond Rating,2022-04-01,C,MOO765,6,FEED_6607
SEC_1030,Security_30,Automobile,India,Moody's,Bond Rating,2022-10-05,BBB-,MOO787,6,FEED_4202
SEC_1030,Security_30,Automobile,India,Moody's,Bond Rating,2025-10-31,AA,MOO852,6,FEED_3787
SEC_1030,Security_30,Automobile,India,Moody's,Bond Rating,2021-10-08,BBB+,MOO521,6,FEED_3210
SEC_1030,Security_30,Automobile,India,Fitch,Short Term,2021-01-01,CCC,FIT997,3,FEED_8399
SEC_1030,Security_30,Automobile,India,Fitch,Short Term,2021-03-21,BB+,FIT468,3,FEED_7338
SEC_1030,Security_30,Automobile,India,Fitch,Short Term,2022-01-06,BB,FIT745,3,FEED_9733
SEC_1030,Security_30,Automobile,India,Fitch,Short Term,2021-10-25,BBB,FIT657,3,FEED_1358
SEC_1030,Security_30,Automobile,India,Fitch,Short Term,2022-01-24,AA,FIT149,3,FEED_1849
SEC_1031,Security_31,Energy,Japan,CARE,Issuer Rating,2021-01-01,A,CAR777,1,FEED_8498
SEC_1031,Security_31,Energy,Japan,CARE,Issuer Rating,2021-07-03,A,CAR205,1,FEED_5522
SEC_1031,Security_31,Energy,Japan,CARE,Issuer Rating,2022-08-02,BB,CAR315,1,FEED_3544
SEC_1031,Security_31,Energy,Japan,CARE,Issuer Rating,2021-09-22,AA+,CAR757,1,FEED_2831
SEC_1031,Security_31,Energy,Japan,CARE,Issuer Rating,2022-06-29,BB+,CAR524,1,FEED_2472
SEC_1031,Security_31,Energy,Japan,CARE,Issuer Rating,2024-10-02,CCC,CAR171,1,FEED_1329
SEC_1031,Security_31,Energy,Japan,ICRA,Bond Rating,2021-01-01,BBB+,ICR941,4,FEED_6851
SEC_1031,Security_31,Energy,Japan,ICRA,Bond Rating,2021-06-20,BBB-,ICR884,4,FEED_8032
SEC_1031,Security_31,Energy,Japan,ICRA,Bond Rating,2021-03-16,AA-,ICR858,4,FEED_6266
SEC_1031,Security_31,Energy,Japan,ICRA,Bond Rating,2022-01-05,AAA,ICR545,4,FEED_5354
SEC_1031,Security_31,Energy,Japan,ICRA,Bond Rating,2021-09-30,CC,ICR285,4,FEED_7435
SEC_1031,Security_31,Energy,Japan,ICRA,Bond Rating,2023-12-17,C,ICR169,4,FEED_8978
SEC_1031,Security_31,Energy,Japan,Kroll,Bond Rating,2021-01-01,BBB,KRO249,5,FEED_5238
SEC_1031,Security_31,Energy,Japan,Kroll,Bond Rating,2021-04-14,AA-,KRO345,5,FEED_7112
SEC_1031,Security_31,Energy,Japan,Kroll,Bond Rating,2021-09-18,BBB-,KRO873,5,FEED_5722
SEC_1031,Security_31,Energy,Japan,Kroll,Bond Rating,2023-05-03,BB+,KRO637,5,FEED_2388
SEC_1031,Security_31,Energy,Japan,Kroll,Bond Rating,2023-09-08,BBB-,KRO751,5,FEED_5185
SEC_1031,Security_31,Energy,Japan,Kroll,Bond Rating,2024-11-06,BBB+,KRO198,5,FEED_9911
SEC_1031,Security_31,Energy,Japan,Kroll,Bond Rating,2022-05-20,BBB+,KRO377,5,FEED_4235
SEC_1031,Security_31,Energy,Japan,Kroll,Bond Rating,2023-04-21,A+,KRO662,5,FEED_5576
SEC_1031,Security_31,Energy,Japan,Kroll,Bond Rating,2025-01-12,AA,KRO762,5,FEED_2100
SEC_1031,Security_31,Energy,Japan,Kroll,Bond Rating,2025-03-11,BB-,KRO554,5,FEED_9864
SEC_1031,Security_31,Energy,Japan,DBRS,Bond Rating,2021-01-01,AA+,DBR203,2,FEED_9708
SEC_1031,Security_31,Energy,Japan,DBRS,Bond Rating,2021-06-08,A-,DBR700,2,FEED_3532
SEC_1031,Security_31,Energy,Japan,DBRS,Bond Rating,2022-06-25,AA,DBR752,2,FEED_8770
SEC_1031,Security_31,Energy,Japan,DBRS,Bond Rating,2022-03-15,AA,DBR824,2,FEED_4670
SEC_1031,Security_31,Energy,Japan,DBRS,Bond Rating,2022-05-28,CC,DBR332,2,FEED_1781
SEC_1031,Security_31,Energy,Japan,DBRS,Bond Rating,2022-08-24,B+,DBR493,2,FEED_4523
SEC_1031,Security_31,Energy,Japan,DBRS,Bond Rating,2021-10-04,C,DBR600,2,FEED_7131
SEC_1031,Security_31,Energy,Japan,DBRS,Bond Rating,2024-11-15,C,DBR794,2,FEED_5782
SEC_1031,Security_31,Energy,Japan,Moody's,Short Term,2021-01-01,AAA,MOO350,6,FEED_5995
SEC_1031,Security_31,Energy,Japan,Moody's,Short Term,2021-03-29,BB-,MOO620,6,FEED_2501
SEC_1031,Security_31,Energy,Japan,Moody's,Short Term,2021-10-18,BBB-,MOO178,6,FEED_4080
SEC_1031,Security_31,Energy,Japan,Moody's,Short Term,2022-11-28,BBB,MOO151,6,FEED_1502
SEC_1031,Security_31,Energy,Japan,Moody's,Short Term,2022-06-21,A+,MOO997,6,FEED_4885
SEC_1031,Security_31,Energy,Japan,S&P,Bond Rating,2021-01-01,BBB,S&P880,8,FEED_9009
SEC_1031,Security_31,Energy,Japan,S&P,Bond Rating,2021-09-08,AA-,S&P325,8,FEED_1623
SEC_1031,Security_31,Energy,Japan,S&P,Bond Rating,2022-03-29,BB+,S&P150,8,FEED_2050
SEC_1031,Security_31,Energy,Japan,S&P,Bond Rating,2022-06-19,AA,S&P285,8,FEED_8385
SEC_1031,Security_31,Energy,Japan,S&P,Bond Rating,2022-02-25,D,S&P133,8,FEED_7081
SEC_1032,Security_32,Telecom,India,Kroll,Long Term,2021-01-01,B,KRO902,5,FEED_6484
SEC_1032,Security_32,Telecom,India,Kroll,Long Term,2021-09-29,BB-,KRO841,5,FEED_4772
SEC_1032,Security_32,Telecom,India,Kroll,Long Term,2022-05-16,BBB+,KRO230,5,FEED_4916
SEC_1032,Security_32,Telecom,India,Kroll,Long Term,2021-07-30,CCC,KRO731,5,FEED_5018
SEC_1032,Security_32,Telecom,India,Kroll,Long Term,2022-12-06,CCC,KRO542,5,FEED_2329
SEC_1032,Security_32,Telecom,India,Kroll,Long Term,2022-10-23,B+,KRO937,5,FEED_5114
SEC_1032,Security_32,Telecom,India,Kroll,Long Term,2024-09-06,B,KRO858,5,FEED_4367
SEC_1032,Security_32,Telecom,India,Kroll,Long Term,2022-04-29,AA-,KRO531,5,FEED_9095
SEC_1032,Security_32,Telecom,India,Kroll,Long Term,2022-03-01,BBB-,KRO803,5,FEED_6141
SEC_1032,Security_32,Telecom,India,Kroll,Long Term,2021-10-25,AA,KRO596,5,FEED_4951
SEC_1032,Security_32,Telecom,India,Fitch,Short Term,2021-01-01,BBB,FIT502,3,FEED_6084
SEC_1032,Security_32,Telecom,India,Fitch,Short Term,2021-10-06,A,FIT422,3,FEED_2573
SEC_1032,Security_32,Telecom,India,Fitch,Short Term,2021-12-01,BBB+,FIT309,3,FEED_3634
SEC_1032,Security_32,Telecom,India,Fitch,Short Term,2022-02-01,A,FIT714,3,FEED_3768
SEC_1032,Security_32,Telecom,India,Fitch,Short Term,2022-04-02,AA,FIT428,3,FEED_6302
SEC_1032,Security_32,Telecom,India,Fitch,Short Term,2023-11-07,B,FIT471,3,FEED_7250
SEC_1032,Security_32,Telecom,India,Fitch,Short Term,2022-02-07,D,FIT559,3,FEED_2211
SEC_1032,Security_32,Telecom,India,CARE,Issuer Rating,2021-01-01,A+,CAR232,1,FEED_9967
SEC_1032,Security_32,Telecom,India,CARE,Issuer Rating,2021-02-24,CCC,CAR934,1,FEED_6955
SEC_1032,Security_32,Telecom,India,CARE,Issuer Rating,2022-04-16,CCC,CAR750,1,FEED_2160
SEC_1032,Security_32,Telecom,India,CARE,Issuer Rating,2021-08-17,AA-,CAR220,1,FEED_6977
SEC_1032,Security_32,Telecom,India,CARE,Issuer Rating,2021-09-30,CCC,CAR705,1,FEED_8041
SEC_1032,Security_32,Telecom,India,CARE,Issuer Rating,2021-09-13,BBB+,CAR551,1,FEED_3383
SEC_1032,Security_32,Telecom,India,CARE,Issuer Rating,2025-06-09,CCC,CAR228,1,FEED_6876
SEC_1032,Security_32,Telecom,India,CARE,Issuer Rating,2022-09-09,BBB-,CAR190,1,FEED_4540
SEC_1032,Security_32,Telecom,India,Moody's,Short Term,2021-01-01,BBB,MOO703,6,FEED_5635
SEC_1032,Security_32,Telecom,India,Moody's,Short Term,2021-06-18,BBB-,MOO674,6,FEED_2095
SEC_1032,Security_32,Telecom,India,Moody's,Short Term,2022-05-02,CC,MOO128,6,FEED_6901
SEC_1032,Security_32,Telecom,India,Moody's,Short Term,2021-08-20,B,MOO821,6,FEED_9215
SEC_1032,Security_32,Telecom,India,Moody's,Short Term,2022-12-30,A+,MOO623,6,FEED_2079
SEC_1032,Security_32,Telecom,India,Moody's,Short Term,2022-10-18,CC,MOO432,6,FEED_9370
SEC_1032,Security_32,Telecom,India,Morningstar,Issuer Rating,2021-01-01,AA-,MOR396,7,FEED_3847
SEC_1032,Security_32,Telecom,India,Morningstar,Issuer Rating,2021-04-21,BBB,MOR229,7,FEED_2960
SEC_1032,Security_32,Telecom,India,Morningstar,Issuer Rating,2021-08-23,AA+,MOR392,7,FEED_2473
SEC_1032,Security_32,Telecom,India,Morningstar,Issuer Rating,2022-02-04,B,MOR272,7,FEED_5888
SEC_1032,Security_32,Telecom,India,Morningstar,Issuer Rating,2022-05-16,A-,MOR819,7,FEED_5979
SEC_1032,Security_32,Telecom,India,Morningstar,Issuer Rating,2024-02-10,AAA,MOR123,7,FEED_2212
SEC_1032,Security_32,Telecom,India,Morningstar,Issuer Rating,2024-03-22,CC,MOR198,7,FEED_6697
SEC_1033,Security_33,Telecom,USA,S&P,Issuer Rating,2021-01-01,CCC,S&P505,8,FEED_1419
SEC_1033,Security_33,Telecom,USA,S&P,Issuer Rating,2021-07-24,BB-,S&P455,8,FEED_4659
SEC_1033,Security_33,Telecom,USA,S&P,Issuer Rating,2022-03-01,AAA,S&P238,8,FEED_6283
SEC_1033,Security_33,Telecom,USA,S&P,Issuer Rating,2022-01-23,AA-,S&P602,8,FEED_2340
SEC_1033,Security_33,Telecom,USA,S&P,Issuer Rating,2021-10-16,AA,S&P925,8,FEED_6137
SEC_1033,Security_33,Telecom,USA,Fitch,Short Term,2021-01-01,AA+,FIT273,3,FEED_6189
SEC_1033,Security_33,Telecom,USA,Fitch,Short Term,2021-08-07,AA-,FIT128,3,FEED_2361
SEC_1033,Security_33,Telecom,USA,Fitch,Short Term,2022-05-06,D,FIT595,3,FEED_1591
SEC_1033,Security_33,Telecom,USA,Fitch,Short Term,2022-08-15,D,FIT754,3,FEED_1526
SEC_1033,Security_33,Telecom,USA,Fitch,Short Term,2023-06-08,A+,FIT927,3,FEED_8855
SEC_1033,Security_33,Telecom,USA,Fitch,Short Term,2021-07-30,CCC,FIT450,3,FEED_2292
SEC_1033,Security_33,Telecom,USA,Fitch,Short Term,2023-11-23,BB,FIT653,3,FEED_2654
SEC_1033,Security_33,Telecom,USA,Fitch,Short Term,2023-02-03,BB+,FIT398,3,FEED_1187
SEC_1033,Security_33,Telecom,USA,Fitch,Short Term,2023-08-03,AA-,FIT819,3,FEED_3758
SEC_1033,Security_33,Telecom,USA,Fitch,Short Term,2025-06-09,AA+,FIT941,3,FEED_9720
SEC_1033,Security_33,Telecom,USA,Fitch,Short Term,2022-05-26,D,FIT291,3,FEED_9625
SEC_1033,Security_33,Telecom,USA,Fitch,Short Term,2022-02-01,B+,FIT771,3,FEED_7431
SEC_1033,Security_33,Telecom,USA,Fitch,Short Term,2025-09-13,CCC,FIT163,3,FEED_7037
SEC_1033,Security_33,Telecom,USA,Fitch,Short Term,2024-12-27,D,FIT854,3,FEED_9494
SEC_1033,Security_33,Telecom,USA,Kroll,Bond Rating,2021-01-01,AAA,KRO869,5,FEED_5182
SEC_1033,Security_33,Telecom,USA,Kroll,Bond Rating,2021-05-23,BB,KRO763,5,FEED_7973
SEC_1033,Security_33,Telecom,USA,Kroll,Bond Rating,2021-11-07,BB+,KRO314,5,FEED_1437
SEC_1033,Security_33,Telecom,USA,Kroll,Bond Rating,2022-05-23,CC,KRO933,5,FEED_1832
SEC_1033,Security_33,Telecom,USA,Kroll,Bond Rating,2022-05-20,A+,KRO265,5,FEED_9988
SEC_1033,Security_33,Telecom,USA,Kroll,Bond Rating,2022-03-07,B+,KRO642,5,FEED_9751
SEC_1033,Security_33,Telecom,USA,Kroll,Bond Rating,2022-08-12,AAA,KRO982,5,FEED_9953
SEC_1033,Security_33,Telecom,USA,Kroll,Bond Rating,2022-07-08,CCC,KRO331,5,FEED_6794
SEC_1034,Security_34,IT,Germany,Kroll,Long Term,2021-01-01,A-,KRO893,5,FEED_4574
SEC_1034,Security_34,IT,Germany,Kroll,Long Term,2021-04-19,B+,KRO640,5,FEED_4785
SEC_1034,Security_34,IT,Germany,Kroll,Long Term,2022-05-04,D,KRO294,5,FEED_6220
SEC_1034,Security_34,IT,Germany,Kroll,Long Term,2022-04-17,C,KRO605,5,FEED_8750
SEC_1034,Security_34,IT,Germany,Kroll,Long Term,2023-07-14,BBB,KRO433,5,FEED_7818
SEC_1034,Security_34,IT,Germany,Kroll,Long Term,2022-03-07,BBB+,KRO867,5,FEED_1684
SEC_1034,Security_34,IT,Germany,Kroll,Long Term,2025-01-22,BBB-,KRO892,5,FEED_5233
SEC_1034,Security_34,IT,Germany,Kroll,Long Term,2021-11-19,AA+,KRO403,5,FEED_1577
SEC_1034,Security_34,IT,Germany,Moody's,Bond Rating,2021-01-01,A+,MOO932,6,FEED_9007
SEC_1034,Security_34,IT,Germany,Moody's,Bond Rating,2021-04-22,BBB,MOO536,6,FEED_1227
SEC_1034,Security_34,IT,Germany,Moody's,Bond Rating,2022-05-12,CC,MOO422,6,FEED_3328
SEC_1034,Security_34,IT,Germany,Moody's,Bond Rating,2022-12-01,A-,MOO601,6,FEED_3731
SEC_1034,Security_34,IT,Germany,Moody's,Bond Rating,2024-03-26,AA+,MOO957,6,FEED_1430
SEC_1034,Security_34,IT,Germany,Moody's,Bond Rating,2024-03-31,AA+,MOO492,6,FEED_2709
SEC_1034,Security_34,IT,Germany,Moody's,Bond Rating,2023-07-08,BBB-,MOO905,6,FEED_6782
SEC_1034,Security_34,IT,Germany,Moody's,Bond Rating,2024-09-27,BB+,MOO698,6,FEED_2234
SEC_1034,Security_34,IT,Germany,DBRS,Issuer Rating,2021-01-01,BBB,DBR248,2,FEED_9493
SEC_1034,Security_34,IT,Germany,DBRS,Issuer Rating,2021-06-27,BB,DBR860,2,FEED_6205
SEC_1034,Security_34,IT,Germany,DBRS,Issuer Rating,2021-08-15,AA,DBR932,2,FEED_2420
SEC_1034,Security_34,IT,Germany,DBRS,Issuer Rating,2022-05-05,B,DBR504,2,FEED_1768
SEC_1034,Security_34,IT,Germany,DBRS,Issuer Rating,2024-03-26,BBB,DBR382,2,FEED_7034
SEC_1034,Security_34,IT,Germany,DBRS,Issuer Rating,2022-01-21,A,DBR461,2,FEED_9635
SEC_1034,Security_34,IT,Germany,DBRS,Issuer Rating,2025-04-22,AA-,DBR478,2,FEED_4104
SEC_1034,Security_34,IT,Germany,DBRS,Issuer Rating,2022-09-09,AA+,DBR297,2,FEED_5355
SEC_1034,Security_34,IT,Germany,DBRS,Issuer Rating,2023-01-23,D,DBR655,2,FEED_4305
SEC_1034,Security_34,IT,Germany,DBRS,Issuer Rating,2025-07-06,BBB-,DBR455,2,FEED_2538
SEC_1035,Security_35,IT,Germany,S&P,Short Term,2021-01-01,BB-,S&P639,8,FEED_2331
SEC_1035,Security_35,IT,Germany,S&P,Short Term,2021-04-08,A-,S&P528,8,FEED_9168
SEC_1035,Security_35,IT,Germany,S&P,Short Term,2021-11-29,AA-,S&P116,8,FEED_7939
SEC_1035,Security_35,IT,Germany,S&P,Short Term,2021-12-03,AAA,S&P738,8,FEED_9261
SEC_1035,Security_35,IT,Germany,S&P,Short Term,2022-10-31,AA-,S&P478,8,FEED_6558
SEC_1035,Security_35,IT,Germany,S&P,Short Term,2022-05-26,BB-,S&P779,8,FEED_6944
SEC_1035,Security_35,IT,Germany,S&P,Short Term,2022-03-27,BBB-,S&P605,8,FEED_8126
SEC_1035,Security_35,IT,Germany,ICRA,Short Term,2021-01-01,BBB-,ICR855,4,FEED_1480
SEC_1035,Security_35,IT,Germany,ICRA,Short Term,2021-03-25,C,ICR998,4,FEED_6263
SEC_1035,Security_35,IT,Germany,ICRA,Short Term,2022-07-01,B,ICR175,4,FEED_5094
SEC_1035,Security_35,IT,Germany,ICRA,Short Term,2022-04-29,BBB,ICR330,4,FEED_7167
SEC_1035,Security_35,IT,Germany,ICRA,Short Term,2024-01-14,CC,ICR815,4,FEED_3793
SEC_1035,Security_35,IT,Germany,ICRA,Short Term,2021-12-27,BBB,ICR347,4,FEED_3892
SEC_1035,Security_35,IT,Germany,ICRA,Short Term,2024-04-09,C,ICR401,4,FEED_2198
SEC_1035,Security_35,IT,Germany,ICRA,Short Term,2025-08-15,BB-,ICR825,4,FEED_9011
SEC_1035,Security_35,IT,Germany,ICRA,Short Term,2025-04-26,A-,ICR314,4,FEED_3372
SEC_1035,Security_35,IT,Germany,Moody's,Long Term,2021-01-01,AAA,MOO257,6,FEED_2892
SEC_1035,Security_35,IT,Germany,Moody's,Long Term,2021-04-09,BB+,MOO168,6,FEED_6790
SEC_1035,Security_35,IT,Germany,Moody's,Long Term,2022-04-10,C,MOO492,6,FEED_2883
SEC_1035,Security_35,IT,Germany,Moody's,Long Term,2022-07-25,BB+,MOO184,6,FEED_6467
SEC_1035,Security_35,IT,Germany,Moody's,Long Term,2021-06-30,C,MOO366,6,FEED_1797
SEC_1035,Security_35,IT,Germany,Moody's,Long Term,2022-09-08,CCC,MOO168,6,FEED_9209
SEC_1035,Security_35,IT,Germany,Moody's,Long Term,2023-09-30,C,MOO710,6,FEED_9235
SEC_1035,Security_35,IT,Germany,Moody's,Long Term,2022-04-15,D,MOO446,6,FEED_1154
SEC_1035,Security_35,IT,Germany,DBRS,Short Term,2021-01-01,AA,DBR827,2,FEED_5962
SEC_1035,Security_35,IT,Germany,DBRS,Short Term,2021-05-01,B+,DBR772,2,FEED_5080
SEC_1035,Security_35,IT,Germany,DBRS,Short Term,2022-08-10,D,DBR522,2,FEED_9050
SEC_1035,Security_35,IT,Germany,DBRS,Short Term,2022-12-16,BBB,DBR705,2,FEED_6947
SEC_1035,Security_35,IT,Germany,DBRS,Short Term,2022-06-29,A-,DBR273,2,FEED_5320
SEC_1035,Security_35,IT,Germany,DBRS,Short Term,2023-11-22,A+,DBR776,2,FEED_2892
SEC_1035,Security_35,IT,Germany,DBRS,Short Term,2023-09-24,C,DBR214,2,FEED_4424
SEC_1035,Security_35,IT,Germany,DBRS,Short Term,2022-08-19,AA+,DBR319,2,FEED_3015
SEC_1035,Security_35,IT,Germany,DBRS,Short Term,2022-11-28,BB+,DBR130,2,FEED_7673
SEC_1035,Security_35,IT,Germany,DBRS,Short Term,2024-09-30,A,DBR622,2,FEED_7032
SEC_1035,Security_35,IT,Germany,Morningstar,Short Term,2021-01-01,BB+,MOR442,7,FEED_5833
SEC_1035,Security_35,IT,Germany,Morningstar,Short Term,2021-03-08,B,MOR476,7,FEED_1565
SEC_1035,Security_35,IT,Germany,Morningstar,Short Term,2021-08-31,C,MOR229,7,FEED_8412
SEC_1035,Security_35,IT,Germany,Morningstar,Short Term,2021-10-04,BB+,MOR716,7,FEED_3018
SEC_1035,Security_35,IT,Germany,Morningstar,Short Term,2023-05-11,BB-,MOR638,7,FEED_3314
SEC_1035,Security_35,IT,Germany,Morningstar,Short Term,2024-12-16,A-,MOR838,7,FEED_5412
SEC_1035,Security_35,IT,Germany,CARE,Issuer Rating,2021-01-01,AA-,CAR101,1,FEED_4883
SEC_1035,Security_35,IT,Germany,CARE,Issuer Rating,2021-08-25,AAA,CAR970,1,FEED_9216
SEC_1035,Security_35,IT,Germany,CARE,Issuer Rating,2021-03-06,B+,CAR200,1,FEED_7739
SEC_1035,Security_35,IT,Germany,CARE,Issuer Rating,2023-03-25,AAA,CAR632,1,FEED_8902
SEC_1035,Security_35,IT,Germany,CARE,Issuer Rating,2022-06-09,A,CAR157,1,FEED_2189
SEC_1035,Security_35,IT,Germany,CARE,Issuer Rating,2023-03-22,CC,CAR488,1,FEED_8156
SEC_1035,Security_35,IT,Germany,CARE,Issuer Rating,2024-10-18,C,CAR791,1,FEED_8342
SEC_1035,Security_35,IT,Germany,CARE,Issuer Rating,2023-08-25,B,CAR440,1,FEED_7884
SEC_1035,Security_35,IT,Germany,CARE,Issuer Rating,2023-06-24,D,CAR960,1,FEED_4157
SEC_1035,Security_35,IT,Germany,CARE,Issuer Rating,2023-06-02,AAA,CAR119,1,FEED_6520
SEC_1035,Security_35,IT,Germany,Fitch,Short Term,2021-01-01,BB-,FIT354,3,FEED_2741
SEC_1035,Security_35,IT,Germany,Fitch,Short Term,2021-03-03,A+,FIT416,3,FEED_4688
